x,,,
Adamas_formosus,,,
Allodontichthys_hubbsi,,,
Allodontichthys_polylepis,,,
Allodontichthys_tamazulae,,,
Allodontichthys_zonistius,,,
Alloophorus_robustus,,,
Allotoca_catarinae,,,
Allotoca_diazi,,,
Allotoca_dugesii,,,
Allotoca_goslinei,,,
Allotoca_maculata,,,
Allotoca_meeki,,,
Allotoca_regalis,,,
Allotoca_sp_MNCN3676,,,
Allotoca_zacapuensis,,,
Ameca_splendens,,,
Anableps_anableps,,,
Anableps_dovii,,,
Aphredoderus_sayanus,,,
Aphyoplatys_duboisi,,,
Aphyosemion_bitaeniatum,,,
Aplocheilichthys_normani,,,
Aplocheilichthys_spilauchen,,,
Aplocheilus_lineatus,,,
Argentina,,,
Ataeniobius_toweri,,,
Atheriniformes,,,
Chanos_chanos,,,
Chapalichthys_encaustus,,,
Chapalichthys_pardalis,,,
Characiformes,,,
Characodon_audax,,,
Characodon_lateralis,,,
Cichlasomatinae,,,
Crenichthys_baileyi,,,
Crenichthys_nevadae,,,
Cubanichthys_cubensis,,,
Cubanichthys_pengelleyi,,,
Cyprinodon_variegatus,,,
Danio_rerio,,,
Dorosoma_cepedianum,,,
Empetrichthys_latos,,,
Epiplatys_annulatus,,,
Esox_lucius,,,
Floridichthys_carpio,,,
Fluviphylax_pygmaeus,,,
Fluviphylax_simplex,,,
Fundulopanchax,,,
Fundulus_cingulatus,,,
Fundulus_lineolatus,,,
Gasterosteus_aculeatus,,,
Girardinichthys_multiradiatus,,,
Girardinichthys_viviparus,,,
Goodea_atripinnis,,,
Goodea_gracilis,,,
Gymnotiformes,,,
Hubbsina_turneri,,,
Ictalurus_punctatus,,,
Ilyodon_amecae,,,
Ilyodon_furcidens,,,
Ilyodon_whitei,,,
Ilyodon_xantusi,,,
Jenynsia_lineata,,,
Jenynsia_multidentata,,,
Jordanella_floridae,,,
Lophius,,,
Lucania_goodei,,,
Lucania_parvae,,,
Lutjanus,,,
Lycodes,,,
Monopterus_albus,,,
Morone,,,
Mugil,,,
Neotoca_bilineata,,,
Notemigonus_crysoleucas,,,
Oncorhynchus_mykiss,,,
Oreochromis,,,
Orestias,,,
Oryzias_latipes,,,
Osmeriformes,,,
Oxyzygonectes_dovii,,,
Pellona,,,
Pleuronectiformes,,,
Profundulus_guatemalensis,,,
Profundulus_labialis,,,
Profundulus_punctatus,,,
Rivulus_hartii,,,
Scorpaeniformes,,,
Semotilus_atromaculatus,,,
Skiffia_bilineatus,,,
Skiffia_francesae,,,
Skiffia_lermae,,,
Skiffia_multipunctata,,,
Stomiiformes,,,
Takifugu_rubripes,,,
Tetraodon_nigroviridis,,,
Valencia_hispanica,,,
Xenoophorus_captiva,,,
Xenotaenia_resolanae,,,
Xenotoca_eiseni,,,
Xenotoca_melanosoma,,,
Xenotoca_variatus,,,
Zoogoneticus_quitzeoensis,,,
Zoogoneticus_tequila,,,
Beryciformes,,,
Chirocentrus_dorab,,,
Gadus_morhua,,,
Lampriformes,,,
Macrouridae,,,
Myctophiformes,,,
Ophidiiformes,,,
Polymixia,,,
Porichthys,,,
Synodus,,,
Zeus_faber,,,